Lum= 3.981072e+28 Sim_IP= 1.457912e+00 Cloudy_IP= 1.874121e-02 T_e= 1.035000e+04 N_e= 1.195953e+07
Lum= 6.309573e+28 Sim_IP= 2.310635e+00 Cloudy_IP= 2.970282e-02 T_e= 1.035000e+04 N_e= 1.198096e+07
Lum= 1.000000e+29 Sim_IP= 3.662110e+00 Cloudy_IP= 4.707580e-02 T_e= 1.035000e+04 N_e= 1.199677e+07
Lum= 1.584893e+29 Sim_IP= 5.804053e+00 Cloudy_IP= 7.461012e-02 T_e= 1.035000e+04 N_e= 1.200831e+07
Lum= 2.511886e+29 Sim_IP= 9.198804e+00 Cloudy_IP= 1.182491e-01 T_e= 1.035000e+04 N_e= 1.201693e+07
Lum= 3.981072e+29 Sim_IP= 1.457912e+01 Cloudy_IP= 1.874121e-01 T_e= 1.035000e+04 N_e= 1.202378e+07
Lum= 6.309573e+29 Sim_IP= 2.310635e+01 Cloudy_IP= 2.970282e-01 T_e= 1.035000e+04 N_e= 1.202951e+07
Lum= 1.000000e+30 Sim_IP= 3.662110e+01 Cloudy_IP= 4.707580e-01 T_e= 1.035000e+04 N_e= 1.203444e+07
Lum= 1.584893e+30 Sim_IP= 5.804053e+01 Cloudy_IP= 7.461012e-01 T_e= 1.035000e+04 N_e= 1.203886e+07
Lum= 2.511886e+30 Sim_IP= 9.198804e+01 Cloudy_IP= 1.182491e+00 T_e= 1.035000e+04 N_e= 1.204301e+07
Lum= 3.981072e+30 Sim_IP= 1.457912e+02 Cloudy_IP= 1.874121e+00 T_e= 1.035000e+04 N_e= 1.204712e+07
Lum= 6.309573e+30 Sim_IP= 2.310635e+02 Cloudy_IP= 2.970282e+00 T_e= 1.035000e+04 N_e= 1.205112e+07
Lum= 1.000000e+31 Sim_IP= 3.662110e+02 Cloudy_IP= 4.707580e+00 T_e= 1.035000e+04 N_e= 1.205462e+07
Lum= 1.584893e+31 Sim_IP= 5.804053e+02 Cloudy_IP= 7.461012e+00 T_e= 1.035000e+04 N_e= 1.205776e+07
Lum= 2.511886e+31 Sim_IP= 9.198804e+02 Cloudy_IP= 1.182491e+01 T_e= 1.035000e+04 N_e= 1.206049e+07
Lum= 3.981072e+31 Sim_IP= 1.457912e+03 Cloudy_IP= 1.874121e+01 T_e= 1.035000e+04 N_e= 1.206237e+07
Lum= 6.309573e+31 Sim_IP= 2.310635e+03 Cloudy_IP= 2.970282e+01 T_e= 1.035000e+04 N_e= 1.206366e+07
Lum= 1.000000e+32 Sim_IP= 3.662110e+03 Cloudy_IP= 4.707580e+01 T_e= 1.035000e+04 N_e= 1.206461e+07
Lum= 1.584893e+32 Sim_IP= 5.804053e+03 Cloudy_IP= 7.461012e+01 T_e= 1.035000e+04 N_e= 1.206535e+07
Lum= 2.511886e+32 Sim_IP= 9.198804e+03 Cloudy_IP= 1.182491e+02 T_e= 1.035000e+04 N_e= 1.206597e+07
Lum= 3.981072e+32 Sim_IP= 1.457912e+04 Cloudy_IP= 1.874121e+02 T_e= 1.035000e+04 N_e= 1.206660e+07
Lum= 6.309573e+32 Sim_IP= 2.310635e+04 Cloudy_IP= 2.970282e+02 T_e= 1.035000e+04 N_e= 1.206740e+07
Lum= 1.000000e+33 Sim_IP= 3.662110e+04 Cloudy_IP= 4.707580e+02 T_e= 1.035000e+04 N_e= 1.206808e+07
Lum= 1.584893e+33 Sim_IP= 5.804053e+04 Cloudy_IP= 7.461012e+02 T_e= 1.035000e+04 N_e= 1.206844e+07
Lum= 2.511886e+33 Sim_IP= 9.198804e+04 Cloudy_IP= 1.182491e+03 T_e= 1.035000e+04 N_e= 1.206865e+07
Lum= 3.981072e+33 Sim_IP= 1.457912e+05 Cloudy_IP= 1.874121e+03 T_e= 1.035000e+04 N_e= 1.206881e+07
Lum= 6.309573e+33 Sim_IP= 2.310635e+05 Cloudy_IP= 2.970282e+03 T_e= 1.035000e+04 N_e= 1.206894e+07
Lum= 1.000000e+34 Sim_IP= 3.662110e+05 Cloudy_IP= 4.707580e+03 T_e= 1.035000e+04 N_e= 1.206905e+07
Lum= 1.584893e+34 Sim_IP= 5.804053e+05 Cloudy_IP= 7.461012e+03 T_e= 1.035000e+04 N_e= 1.206915e+07
Lum= 2.511886e+34 Sim_IP= 9.198804e+05 Cloudy_IP= 1.182491e+04 T_e= 1.035000e+04 N_e= 1.206922e+07
Lum= 3.981072e+34 Sim_IP= 1.457912e+06 Cloudy_IP= 1.874121e+04 T_e= 1.035000e+04 N_e= 1.206927e+07
