2.970282e-07 3.67e-01 3.45e-01 2.86e-01 2.25e-03 2.87e-04 2.63e-06 4.41e-09 9.37e-13 6.84e-18 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
4.707580e-07 2.82e-01 3.44e-01 3.70e-01 3.81e-03 6.33e-04 7.57e-06 1.65e-08 4.55e-12 4.27e-17 1.39e-22 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
7.461012e-07 2.07e-01 3.28e-01 4.57e-01 6.17e-03 1.34e-03 2.08e-05 5.90e-08 2.11e-11 2.55e-16 1.07e-21 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
1.182491e-06 1.45e-01 3.00e-01 5.43e-01 9.63e-03 2.73e-03 5.53e-05 2.05e-07 9.53e-11 1.49e-15 7.84e-21 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
1.874121e-06 1.00e-01 2.66e-01 6.15e-01 1.40e-02 5.09e-03 1.32e-04 6.30e-07 3.73e-10 7.36e-15 5.14e-20 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
2.970282e-06 6.28e-02 2.22e-01 6.84e-01 2.10e-02 1.02e-02 3.53e-04 2.24e-06 1.77e-09 4.61e-14 4.29e-19 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
4.707580e-06 3.73e-02 1.77e-01 7.34e-01 3.05e-02 1.99e-02 9.31e-04 7.98e-06 8.42e-09 2.94e-13 3.67e-18 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
7.461012e-06 2.09e-02 1.35e-01 7.60e-01 4.32e-02 3.85e-02 2.45e-03 2.87e-05 4.12e-08 1.94e-12 3.29e-17 2.01e-22 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
1.182491e-05 1.09e-02 9.76e-02 7.58e-01 5.80e-02 6.93e-02 5.92e-03 9.26e-05 1.77e-07 1.11e-11 2.51e-16 2.04e-21 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
1.874121e-05 5.38e-03 6.61e-02 7.04e-01 7.70e-02 1.31e-01 1.59e-02 3.55e-04 9.64e-07 8.52e-11 2.74e-15 3.18e-20 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
